name,id,description
Parque Estadual Rio Negro Setor Sul,929,nature reserve in Brazil (Parque Estadual)
Parque Nacional Rio Novo,4448,nature reserve in Brazil (Parque Nacional)
Reserva Extrativista Rio Ouro Preto,628,nature reserve in Brazil (Reserva Extrativista)
Reserva Biológica Rio Ouro Preto,827,nature reserve in Brazil (Reserva Biológica)
Reserva Extrativista Rio Pacaás Novos,1318,nature reserve in Brazil (Reserva Extrativista)
Área de Proteção Ambiental Rio Pacoti (APA),2805,nature reserve in Brazil (Área de Proteção Ambiental)
CEC Rio Pacoti (CEC),2975,nature reserve in Brazil (CEC)
Área de Proteção Ambiental Rio Pandeiros,2823,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Rio Pandeiros,5064,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Proteção Ambiental Rio Pardinho e do Rio Vermelho,4940,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Rio Preto,5327,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Rio Preto,5329,nature reserve in Brazil (Estação Ecológica)
Floresta Nacional Rio Preto (FLONA),950,nature reserve in Brazil (Floresta Nacional)
Reserva Extrativista Rio Preto-Jacundá,1317,nature reserve in Brazil (Reserva Extrativista)
FLOREX Rio Preto-Jacundá,839,nature reserve in Brazil (FLOREX)
Parque Estadual Rio Preto (PES),2840,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Rio Ronuro,1349,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Rio Roosevelt,1346,nature reserve in Brazil (Estação Ecológica)
Monumento Natural Rio São Francisco,5077,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Rios Piracicaba e Juqueri-Mirim,968,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Rios São Benedito e Azul,6022,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Rios Tijuco e da Prata,6046,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica Rio Trombetas,623,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Rio Turvo,4929,nature reserve in Brazil (Parque Estadual)
Reserva Extrativista Rio Unini,4416,nature reserve in Brazil (Reserva Extrativista)
Floresta Estadual Rio Urubu,3548,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Rio Verde,3054,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Rio Vermelho,2275,nature reserve in Brazil (Parque Estadual)
Floresta Estadual de Rendimento Sustentado Rio Vermelho (C),819,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Reserva Extrativista Rio Xingu,4888,nature reserve in Brazil (Reserva Extrativista)
Reserva Extrativista Riozinho da Liberdade,4264,nature reserve in Brazil (Reserva Extrativista)
Reserva Extrativista Riozinho do Anfrísio,4248,nature reserve in Brazil (Reserva Extrativista)
Floresta Nacional Ritápolis,2352,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Roberto Ribas Lange,1179,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Roncador,5566,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Roraima,652,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Rota do Sol,2455,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Roxinho,3023,nature reserve in Brazil (Reserva Extrativista)
Reserva Ecológica Saco da Pedra,1052,nature reserve in Brazil (Reserva Ecológica)
Parque Estadual Sagarana,4190,nature reserve in Brazil (Parque Estadual)
Parque Nacional Saint-Hilaire/Lange,2577,nature reserve in Brazil (Parque Nacional)
Reserva Biológica Saltinho,984,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Salto Magessi,3541,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Salto São João,6065,nature reserve in Brazil (Monumento Natural)
Estação Ecológica Samuel,825,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Santa Bárbara,962,nature reserve in Brazil (Estação Ecológica)
Floresta Estadual Santa Bárbara do Rio Pardo,1076,nature reserve in Brazil (Floresta Estadual)
Parque Estadual Santa Clara,5520,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Santa Cruz,5480,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Santa Cruz,5145,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica Santa Isabel,857,nature reserve in Brazil (Reserva Biológica)
Estação Ecológica Santa Maria,964,nature reserve in Brazil (Estação Ecológica)
CEC Santa Maria (CEC),2973,nature reserve in Brazil (CEC)
Floresta Estadual Santana (FES),1188,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Santa Rita (APA),1051,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Santa Rosa,5362,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Santa Rosa do Purus,1401,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Santo Antônio,1199,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Santo Antônio,5500,nature reserve in Brazil (Monumento Natural)
Área de Relevante Interesse Ecológico Santuário de Vida Silvestre do Riacho Fundo,1300,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Parque Estadual São Camilo,1286,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental São Desidério,5481,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico São Domingos,1268,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Reserva Biológica São Donato,2315,nature reserve in Brazil (Reserva Biológica)
Floresta Nacional São Francisco,1402,nature reserve in Brazil (Floresta Nacional)
Floresta Nacional São Francisco de Paula,1292,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental São Francisco Xavier,3446,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental São Geraldo do Araguaia,1312,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista São João da Ponta,3466,nature reserve in Brazil (Reserva Extrativista)
Parque Nacional São Joaquim,998,nature reserve in Brazil (Parque Nacional)
Floresta Estadual São Judas Tadeu,5495,nature reserve in Brazil (Floresta Estadual)
Área de Relevante Interesse Ecológico São Sebastião (ARIE),5019,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Área de Proteção Ambiental Sapucaí-Mirim,2480,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Saracá-Taquera,660,nature reserve in Brazil (Floresta Nacional)
Reserva Biológica Sassafrás,1156,nature reserve in Brazil (Reserva Biológica)
Reserva Biológica Scharlau,2316,nature reserve in Brazil (Reserva Biológica)
Estação Ecológica Sebastião Aleixo da Silva (Bauru),921,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Seminário Menor de Mariana,2100,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Sempre-Vivas,3467,nature reserve in Brazil (Parque Nacional)
Área de Proteção Ambiental Sepetiba II,5478,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Seridó,936,nature reserve in Brazil (Estação Ecológica)
Área de Relevante Interesse Ecológico Seringal Nova Esperança,1364,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Reserva Extrativista Seringueira,3022,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Serra Azul,811,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Serra Azul (MG),2923,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Serra Branca/Raso da Catarina,2353,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico Serra da Abelha,1112,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Área de Proteção Ambiental Serra da Aratanha,2714,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra da Baitaca,3189,nature reserve in Brazil (Parque Estadual)
Monumento Natural Serra da Beleza,5634,nature reserve in Brazil (Monumento Natural)
Parque Estadual Serra da Boa Esperança,4824,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra da Bocaina,851,nature reserve in Brazil (Parque Nacional)
Parque Nacional Serra da Bodoquena,2578,nature reserve in Brazil (Parque Nacional)
Parque Nacional Serra da Canastra,995,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra da Candonga,2921,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Serra da Canoa,5243,nature reserve in Brazil (Estação Ecológica)
Parque Nacional Serra da Capivara,1275,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra da Concórdia,3489,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra da Cutia,1396,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra da Esperança,5511,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra da Esperança,2380,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Serra da Estrela,5640,nature reserve in Brazil (Refúgio de Vida Silvestre)
Floresta Estadual Serra Dágua,5494,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Serra da Ibiapaba,1145,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra da Jibóia,3082,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra da Mantiqueira,886,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra da Meruoca,5035,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Serra da Mocidade,1334,nature reserve in Brazil (Parque Nacional)
Monumento Natural Serra da Moeda,5503,nature reserve in Brazil (Monumento Natural)
Monumento Natural Serra da Piedade,6038,nature reserve in Brazil (Monumento Natural)
Estação Ecológica Serra das Araras,613,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Serra das Araras (MG),2917,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Serra das Aroeiras,6047,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Nacional Serra das Confusões,2461,nature reserve in Brazil (Parque Nacional)
Área de Proteção Ambiental Serra das Galés e da Portaria,3255,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Serra das Lontras,5139,nature reserve in Brazil (Parque Nacional)
Área de Proteção Ambiental Serra das Mangabeiras,3057,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Serra das Torres,5496,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Serra da Tabatinga,636,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra da Tiririca,2184,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra de Baturité,2006,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra de Caldas Novas,2140,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra de Itabaiana,2334,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra de Jaraguá,3080,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra de Santa Bárbara,1345,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra de Santo Antônio,5622,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra de São José,2101,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra de Sapiatiba,2469,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra do Aracá,787,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra do Areal,5526,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra do Barbado,1023,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra do Brigadeiro,2120,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra do Cabral,4826,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra do Cipó,6043,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra do Cipó,981,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra do Conduru,1197,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Serra do Cumaru,5516,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Nacional Serra do Divisor,598,nature reserve in Brazil (Parque Nacional)
Monumento Natural Serra do Gambá,5504,nature reserve in Brazil (Monumento Natural)
Parque Nacional Serra do Gandarela,5221,nature reserve in Brazil (Parque Nacional)
Refúgio de Vida Silvestre Serra do Giz,6059,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Serra do Intendente,4823,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra do Itajaí,4242,nature reserve in Brazil (Parque Nacional)
Área de Proteção Ambiental Serra do Itapeti,5617,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra do Lajeado,832,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Serra do Mar (APA),970,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra do Mar (PES),865,nature reserve in Brazil (Parque Estadual)
Área de Relevante Interesse Ecológico Serra do Orobó,3562,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Área de Proteção Ambiental Serra do Ouro,4914,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra do Ouro Branco,5527,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra do Papagaio,2918,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra do Pardo,4265,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra do Rola Moça,2485,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra do Sabonetal,2925,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra dos Martírios/Andorinhas,1311,nature reserve in Brazil (Parque Estadual)
Monumento Natural Serra dos Mascates,5635,nature reserve in Brazil (Monumento Natural)
Refúgio de Vida Silvestre Serra dos Montes Altos,5190,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Serra dos Montes Altos,5189,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra do Sobrado,5528,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra dos Órgãos,867,nature reserve in Brazil (Parque Nacional)
Parque Estadual Serra dos Reis,3036,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra dos Reis A,4185,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Serra dos Três Irmãos,826,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Serra do Tabuleiro,1152,nature reserve in Brazil (Parque Estadual)
Parque Nacional Serra do Teixeira,6106,nature reserve in Brazil (Parque Nacional)
Área de Relevante Interesse Ecológico Serra do Tigre (ARIE),1271,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Área de Proteção Ambiental Serra Dourada,3083,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra Dourada (PES),3535,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra Furada,1154,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Serra Geral de Goiás,2575,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Serra Geral do Tocantins,1405,nature reserve in Brazil (Estação Ecológica)
Parque Nacional Serra Geral (PARNA),871,nature reserve in Brazil (Parque Nacional)
Reserva Biológica Serra Geral (REBIO),2317,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Serra Negra da Mantiqueira,6045,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra Negra (MG),2816,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Serra Negra (REBIO),989,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Serra Nova e Talhado,4191,nature reserve in Brazil (Parque Estadual)
Parque Estadual Serra Ricardo Franco,1344,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Serras Caatingueiras,6060,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Proteção Ambiental Serras e Brejos do Capibaribe,6054,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Serra Verde,5529,nature reserve in Brazil (Parque Estadual)
Parque Nacional Sete Cidades,1278,nature reserve in Brazil (Parque Nacional)
Parque Estadual Sete Passagens,3085,nature reserve in Brazil (Parque Estadual)
Parque Estadual Sete Salões,2818,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Setiba / Paulo César Vinha,1030,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico Setor Habitacional Dom Bosco,3121,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Floresta Nacional Silvânia,2794,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Silveiras,975,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Sirinhaém,2841,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Sistema Cantareira,2521,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Sítio Cana Brava,6075,nature reserve in Brazil (Monumento Natural)
Área de Relevante Interesse Ecológico Sitio Curio,5489,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Parque Estadual Sítio Fundão,5185,nature reserve in Brazil (Parque Estadual)
Parque Estadual Sítio Rangedor,4887,nature reserve in Brazil (Parque Estadual)
Monumento Natural Sítio Riacho do Meio,6072,nature reserve in Brazil (Monumento Natural)
Floresta Nacional Sobral,3261,nature reserve in Brazil (Floresta Nacional)
Reserva Biológica Sooretama,991,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Sucunduri,4257,nature reserve in Brazil (Parque Estadual)
Floresta Estadual Sucunduri,4258,nature reserve in Brazil (Floresta Estadual)
Reserva Extrativista Sucupira,3021,nature reserve in Brazil (Reserva Extrativista)
Área de Proteção Ambiental Sul RMBH,2430,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Sumaúma,3553,nature reserve in Brazil (Parque Estadual)
Parque Estadual Sumidouro,2916,nature reserve in Brazil (Parque Estadual)
Parque Nacional Superagui,854,nature reserve in Brazil (Parque Nacional)
Refúgio de Vida Silvestre Tabuleiro do Embaubal,5435,nature reserve in Brazil (Refúgio de Vida Silvestre)
Estação Ecológica Taiamã,612,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Taim,946,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Tainhas,2299,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Tambaba,3504,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Tamoios (APA),2179,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Tamoios (ESEC),947,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Tanquã-Rio Piracicaba,6026,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Tapajós,653,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Tapajós,4442,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Tapajós-Arapiuns,1353,nature reserve in Brazil (Reserva Extrativista)
Floresta Estadual Tapauá,4842,nature reserve in Brazil (Floresta Estadual)
Reserva Biológica Tapirapé,622,nature reserve in Brazil (Reserva Biológica)
Floresta Nacional Tapirapé-Aquiri,654,nature reserve in Brazil (Floresta Nacional)
Reserva Extrativista Taquari,4937,nature reserve in Brazil (Reserva Extrativista)
Refúgio de Vida Silvestre Tatu Bola,5513,nature reserve in Brazil (Refúgio de Vida Silvestre)
Floresta Nacional Tefé,657,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Telma Ortegal,2846,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Terra do Meio,4263,nature reserve in Brazil (Estação Ecológica)
Reserva Extrativista Terra Grande-Pracuúba,4482,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Terra Ronca,2561,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Tietê (APA),883,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Tijuca,996,nature reserve in Brazil (Parque Nacional)
Reserva Biológica Tinguá,855,nature reserve in Brazil (Reserva Biológica)
Área de Relevante Interesse Ecológico Torto,6078,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Reserva Biológica Traçadal,828,nature reserve in Brazil (Reserva Biológica)
Floresta Nacional Trairão,4446,nature reserve in Brazil (Floresta Nacional)
Floresta Nacional Três Barras,1295,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Três Picos,3186,nature reserve in Brazil (Parque Estadual)
Parque Estadual Trilhas,6035,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Tripuí,2145,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Triunfo do Xingu,4644,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Estadual Trombetas,4641,nature reserve in Brazil (Floresta Estadual)
Floresta Estadual de Rendimento Sustentado Tucano,3015,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Parque Estadual Tucumã,3450,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Tupinambás,1104,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Tupiniquins (ESEC),1105,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Turístico do Alto Ribeira - PETAR,874,nature reserve in Brazil (Parque Estadual)
Parque Estadual Turvo,2303,nature reserve in Brazil (Parque Estadual)
Reserva de Desenvolvimento Sustentável Uacari,4334,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Floresta Estadual Uaimii,4189,nature reserve in Brazil (Floresta Estadual)
Reserva de Desenvolvimento Sustentável Uatumã,4244,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Reserva Biológica Uatumã,624,nature reserve in Brazil (Reserva Biológica)
Parque Nacional Ubajara,994,nature reserve in Brazil (Parque Nacional)
Reserva Biológica Una,1006,nature reserve in Brazil (Reserva Biológica)
Refúgio de Vida Silvestre Una (RVS),4474,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica União,2399,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Upaon-Açu/Miritiba/Alto Preguiças,783,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Uruçuí-Una,935,nature reserve in Brazil (Estação Ecológica)
Floresta Nacional Urupadi,5433,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Utinga,773,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Vale do Amanhecer,6083,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Vale do Codó,4871,nature reserve in Brazil (Parque Estadual)
Monumento Natural Vale dos Dinossauros,2977,nature reserve in Brazil (Monumento Natural)
Estação Ecológica Valinhos,926,nature reserve in Brazil (Estação Ecológica)
Monumento Natural Vargem da Pedra,5506,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Vargem das Flores,5488,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Várzea da Lapa,5505,nature reserve in Brazil (Monumento Natural)
Monumento Natural Várzea do Lageado e Serra do Raio,6042,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Várzea do Rio Tietê,1067,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Vassununga,1071,nature reserve in Brazil (Parque Estadual)
Parque Estadual Verde Grande,2919,nature reserve in Brazil (Parque Estadual)
Reserva Extrativista Verde para Sempre,4247,nature reserve in Brazil (Reserva Extrativista)
Reserva de Desenvolvimento Sustentável Veredas do Acari,4188,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Refúgio de Vida Silvestre Veredas do Oeste Baiano,3460,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Veredas do Peruaçu,2123,nature reserve in Brazil (Parque Estadual)
Área de Relevante Interesse Ecológico Vila Estrutural,5492,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Parque Estadual Vila Rica do Espírito Santo,2247,nature reserve in Brazil (Parque Estadual)
Parque Estadual Vila Velha,2248,nature reserve in Brazil (Parque Estadual)
Parque Nacional Viruá,1333,nature reserve in Brazil (Parque Nacional)
Reserva de Desenvolvimento Sustentável Vitória de Souzel,5436,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Estadual Vitório Piassa,5084,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Wenceslau Guimarães (ESEC),1195,nature reserve in Brazil (Estação Ecológica)
Reserva de Desenvolvimento Sustentável Xeruini,5118,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Estadual Xingu,3458,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Xitué,927,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Xixová-Japuí,873,nature reserve in Brazil (Parque Estadual)
Parque Estadual Zoobotânico,3059,nature reserve in Brazil (Parque Estadual)
